image,class_id,similarity_individual,similarity_class,difference,individual_better
image_05358.jpg,22,0.15736,0.10942,0.04794,True
image_05359.jpg,22,0.15824,0.13374,0.0245,True
image_05363.jpg,22,0.1235,0.12596,-0.00246,False
image_05365.jpg,22,0.17043,0.10853,0.06189,True
image_05367.jpg,22,0.15352,0.13328,0.02024,True
image_05369.jpg,22,0.15963,0.13641,0.02321,True
image_05370.jpg,22,0.13843,0.12313,0.0153,True
image_05371.jpg,22,0.16133,0.11977,0.04156,True
image_05372.jpg,22,0.15042,0.12754,0.02289,True
image_05373.jpg,22,0.16168,0.118,0.04367,True
image_05374.jpg,22,0.15157,0.13327,0.01831,True
image_05375.jpg,22,0.20195,0.12798,0.07397,True
image_05377.jpg,22,0.1466,0.13325,0.01334,True
image_05378.jpg,22,0.09481,0.10841,-0.0136,False
image_05379.jpg,22,0.15343,0.14067,0.01276,True
image_05380.jpg,22,0.16198,0.14122,0.02076,True
image_05382.jpg,22,0.10554,0.12006,-0.01452,False
image_05383.jpg,22,0.18002,0.13433,0.04569,True
image_05384.jpg,22,0.12742,0.10411,0.02331,True
image_05385.jpg,22,0.16303,0.14639,0.01664,True
image_05386.jpg,22,0.15475,0.1057,0.04905,True
image_05387.jpg,22,0.17173,0.11903,0.05269,True
image_05389.jpg,22,0.12807,0.12688,0.00119,True
image_05390.jpg,22,0.14607,0.11032,0.03575,True
image_05392.jpg,22,0.17732,0.13542,0.0419,True
image_05393.jpg,22,0.15477,0.14172,0.01304,True
image_05394.jpg,22,0.1786,0.13461,0.04399,True
image_05395.jpg,22,0.14414,0.13529,0.00885,True
image_05396.jpg,22,0.16854,0.12221,0.04633,True
image_05397.jpg,22,0.14693,0.12673,0.0202,True
image_03369.jpg,23,0.15065,0.12277,0.02788,True
image_03370.jpg,23,0.14444,0.12296,0.02149,True
image_03372.jpg,23,0.17514,0.11685,0.0583,True
image_03373.jpg,23,0.16303,0.13873,0.02429,True
image_03374.jpg,23,0.15106,0.12667,0.02439,True
image_03375.jpg,23,0.1469,0.12514,0.02176,True
image_03376.jpg,23,0.1422,0.13667,0.00553,True
image_03377.jpg,23,0.21182,0.13873,0.07309,True
image_03378.jpg,23,0.1583,0.13478,0.02352,True
image_03379.jpg,23,0.14219,0.13092,0.01127,True
image_03380.jpg,23,0.17175,0.10317,0.06858,True
image_03381.jpg,23,0.17295,0.11828,0.05467,True
image_03384.jpg,23,0.14431,0.1318,0.01251,True
image_03385.jpg,23,0.1146,0.12755,-0.01295,False
image_03387.jpg,23,0.16539,0.12392,0.04147,True
image_03388.jpg,23,0.16335,0.11719,0.04616,True
image_03389.jpg,23,0.15092,0.12873,0.02219,True
image_03391.jpg,23,0.17008,0.12378,0.0463,True
image_03392.jpg,23,0.15334,0.12129,0.03205,True
image_03393.jpg,23,0.14398,0.12319,0.02079,True
image_03394.jpg,23,0.19596,0.1382,0.05775,True
image_03395.jpg,23,0.189,0.12619,0.06281,True
image_03396.jpg,23,0.18644,0.13446,0.05198,True
image_03397.jpg,23,0.19839,0.13056,0.06783,True
image_03399.jpg,23,0.15338,0.11183,0.04155,True
image_03401.jpg,23,0.16193,0.1429,0.01903,True
image_03402.jpg,23,0.15453,0.14564,0.00889,True
image_03403.jpg,23,0.16545,0.13077,0.03469,True
image_03404.jpg,23,0.15443,0.11708,0.03736,True
image_03405.jpg,23,0.15716,0.12502,0.03215,True
image_03406.jpg,23,0.16448,0.12137,0.04311,True
image_03407.jpg,23,0.13721,0.11887,0.01834,True
image_03408.jpg,23,0.15456,0.10118,0.05339,True
image_03410.jpg,23,0.16438,0.1377,0.02667,True
image_03411.jpg,23,0.12944,0.11463,0.01481,True
image_03413.jpg,23,0.15741,0.13943,0.01798,True
image_03415.jpg,23,0.1432,0.11066,0.03254,True
image_03417.jpg,23,0.12561,0.10109,0.02452,True
image_03418.jpg,23,0.13,0.12806,0.00194,True
image_03419.jpg,23,0.15281,0.1185,0.03431,True
image_03421.jpg,23,0.17083,0.13032,0.04051,True
image_03422.jpg,23,0.16094,0.12797,0.03297,True
image_03423.jpg,23,0.16532,0.13036,0.03497,True
image_03424.jpg,23,0.15941,0.11566,0.04376,True
image_03426.jpg,23,0.14492,0.13126,0.01367,True
image_03427.jpg,23,0.17293,0.1303,0.04262,True
image_03428.jpg,23,0.13542,0.12535,0.01007,True
image_03429.jpg,23,0.16128,0.11945,0.04183,True
image_03430.jpg,23,0.16541,0.13603,0.02938,True
image_03431.jpg,23,0.12502,0.12661,-0.00159,False
image_03432.jpg,23,0.13456,0.10413,0.03043,True
image_03433.jpg,23,0.13193,0.12265,0.00928,True
image_03434.jpg,23,0.17436,0.14239,0.03197,True
image_03435.jpg,23,0.18204,0.13648,0.04556,True
image_03438.jpg,23,0.15695,0.13143,0.02552,True
image_03439.jpg,23,0.17148,0.12244,0.04904,True
image_03441.jpg,23,0.19248,0.14662,0.04585,True
image_03443.jpg,23,0.12144,0.13166,-0.01023,False
image_03445.jpg,23,0.19342,0.14109,0.05233,True
image_03446.jpg,23,0.15986,0.1362,0.02366,True
image_03447.jpg,23,0.14377,0.10219,0.04158,True
image_03448.jpg,23,0.15939,0.1206,0.0388,True
image_03449.jpg,23,0.13788,0.13133,0.00655,True
image_03450.jpg,23,0.13208,0.11791,0.01417,True
image_03451.jpg,23,0.17316,0.13517,0.03799,True
image_03452.jpg,23,0.16353,0.11378,0.04975,True
image_03453.jpg,23,0.17431,0.1227,0.05161,True
image_03455.jpg,23,0.1653,0.12173,0.04357,True
image_03456.jpg,23,0.12726,0.10527,0.02199,True
image_03457.jpg,23,0.13599,0.124,0.01199,True
image_03458.jpg,23,0.14154,0.13116,0.01039,True
image_03459.jpg,23,0.16978,0.13787,0.03191,True
image_06816.jpg,24,0.13333,0.11222,0.02111,True
image_06817.jpg,24,0.12949,0.12758,0.00192,True
image_06820.jpg,24,0.15257,0.11472,0.03786,True
image_06821.jpg,24,0.17559,0.10983,0.06576,True
image_06822.jpg,24,0.12684,0.10509,0.02175,True
image_06823.jpg,24,0.11773,0.09472,0.023,True
image_06824.jpg,24,0.12914,0.09723,0.03191,True
image_06825.jpg,24,0.15329,0.109,0.04429,True
image_06826.jpg,24,0.12932,0.08949,0.03983,True
image_06827.jpg,24,0.11038,0.09461,0.01577,True
image_06828.jpg,24,0.16272,0.09556,0.06716,True
image_06829.jpg,24,0.12586,0.09832,0.02755,True
image_06830.jpg,24,0.13125,0.09675,0.0345,True
image_06831.jpg,24,0.11448,0.14327,-0.02879,False
image_06832.jpg,24,0.12461,0.1006,0.02402,True
image_06833.jpg,24,0.1439,0.12146,0.02244,True
image_06834.jpg,24,0.11925,0.10238,0.01687,True
image_06835.jpg,24,0.16903,0.15535,0.01368,True
image_06837.jpg,24,0.14007,0.09756,0.04251,True
image_06838.jpg,24,0.12496,0.10535,0.01961,True
image_06839.jpg,24,0.14012,0.12007,0.02004,True
image_06840.jpg,24,0.14976,0.1486,0.00116,True
image_06841.jpg,24,0.12461,0.10112,0.02349,True
image_06842.jpg,24,0.12095,0.105,0.01596,True
image_06843.jpg,24,0.12502,0.12536,-0.00033,False
image_06844.jpg,24,0.12856,0.1136,0.01497,True
image_06845.jpg,24,0.11209,0.10231,0.00978,True
image_06846.jpg,24,0.12603,0.1133,0.01273,True
image_06848.jpg,24,0.12654,0.11237,0.01417,True
image_08048.jpg,24,0.12379,0.09415,0.02964,True
image_08049.jpg,24,0.12114,0.09211,0.02902,True
image_08050.jpg,24,0.08258,0.08966,-0.00708,False
image_08051.jpg,24,0.1249,0.10616,0.01873,True
image_08052.jpg,24,0.1323,0.09368,0.03862,True
image_08053.jpg,24,0.10229,0.09377,0.00852,True
image_06571.jpg,25,0.12256,0.14374,-0.02118,False
image_06573.jpg,25,0.14825,0.1316,0.01665,True
image_06574.jpg,25,0.12245,0.1226,-0.00015,False
image_06575.jpg,25,0.13868,0.13486,0.00382,True
image_06576.jpg,25,0.13243,0.10996,0.02247,True
image_06577.jpg,25,0.13236,0.11751,0.01485,True
image_06578.jpg,25,0.14023,0.12688,0.01334,True
image_06579.jpg,25,0.14915,0.14117,0.00798,True
image_06581.jpg,25,0.13526,0.13579,-0.00052,False
image_06585.jpg,25,0.12698,0.1374,-0.01042,False
image_06586.jpg,25,0.14774,0.13022,0.01752,True
image_06587.jpg,25,0.11997,0.12452,-0.00455,False
image_06588.jpg,25,0.1431,0.121,0.02209,True
image_06589.jpg,25,0.17323,0.15458,0.01866,True
image_06590.jpg,25,0.1337,0.13169,0.00202,True
image_06591.jpg,25,0.16442,0.14682,0.0176,True
image_06592.jpg,25,0.13573,0.14951,-0.01378,False
image_06594.jpg,25,0.14863,0.14208,0.00655,True
image_06595.jpg,25,0.1482,0.14911,-0.00091,False
image_06596.jpg,25,0.14481,0.08573,0.05908,True
image_06597.jpg,25,0.13098,0.12777,0.00321,True
image_06598.jpg,25,0.16664,0.14811,0.01852,True
image_06599.jpg,25,0.15914,0.13663,0.02251,True
image_06600.jpg,25,0.14815,0.13618,0.01198,True
image_06601.jpg,25,0.16427,0.15297,0.0113,True
image_06602.jpg,25,0.16555,0.13114,0.03441,True
image_06603.jpg,25,0.14707,0.14884,-0.00177,False
image_06604.jpg,25,0.16554,0.14413,0.0214,True
image_06605.jpg,25,0.14928,0.12215,0.02713,True
image_06606.jpg,25,0.14767,0.11744,0.03023,True
image_06607.jpg,25,0.13952,0.11946,0.02006,True
image_06608.jpg,25,0.1363,0.13101,0.00529,True
image_06609.jpg,25,0.1014,0.13347,-0.03207,False
image_06610.jpg,25,0.15458,0.15071,0.00386,True
image_06487.jpg,26,0.13555,0.12455,0.011,True
image_06488.jpg,26,0.12269,0.12457,-0.00188,False
image_06489.jpg,26,0.10693,0.10733,-0.0004,False
image_06490.jpg,26,0.13761,0.12353,0.01408,True
image_06491.jpg,26,0.12473,0.11746,0.00727,True
image_06492.jpg,26,0.10678,0.11697,-0.01019,False
image_06493.jpg,26,0.12063,0.10886,0.01178,True
image_06494.jpg,26,0.10442,0.13453,-0.03011,False
image_06495.jpg,26,0.12725,0.10803,0.01921,True
image_06496.jpg,26,0.13632,0.11273,0.02359,True
image_06499.jpg,26,0.13688,0.13159,0.00529,True
image_06502.jpg,26,0.12629,0.12778,-0.00149,False
image_06503.jpg,26,0.12533,0.11167,0.01366,True
image_06504.jpg,26,0.13427,0.11312,0.02115,True
image_06505.jpg,26,0.09985,0.11275,-0.01291,False
image_06507.jpg,26,0.13358,0.11274,0.02084,True
image_06508.jpg,26,0.12315,0.11608,0.00707,True
image_06509.jpg,26,0.11643,0.11506,0.00137,True
image_06510.jpg,26,0.14396,0.12793,0.01604,True
image_06511.jpg,26,0.11391,0.11238,0.00154,True
image_06512.jpg,26,0.09608,0.11743,-0.02135,False
image_06513.jpg,26,0.14423,0.11694,0.02729,True
image_06515.jpg,26,0.13247,0.11842,0.01405,True
image_06517.jpg,26,0.11284,0.12306,-0.01022,False
image_06518.jpg,26,0.13697,0.11231,0.02466,True
image_06519.jpg,26,0.06637,-0.01721,0.08358,True
image_06520.jpg,26,0.12976,0.103,0.02676,True
image_06521.jpg,26,0.12577,0.11424,0.01152,True
image_06522.jpg,26,0.13711,0.11407,0.02305,True
image_06523.jpg,26,0.12205,0.11518,0.00688,True
image_06524.jpg,26,0.13357,0.10396,0.02961,True
image_06525.jpg,26,0.12211,0.11258,0.00953,True
image_06527.jpg,26,0.13546,0.11136,0.02409,True
image_06850.jpg,27,0.1402,0.11223,0.02797,True
image_06851.jpg,27,0.12298,0.1027,0.02028,True
image_06852.jpg,27,0.11691,0.09352,0.02339,True
image_06853.jpg,27,0.1331,0.12894,0.00416,True
image_06854.jpg,27,0.13736,0.07607,0.06129,True
image_06855.jpg,27,0.1168,0.10244,0.01436,True
image_06856.jpg,27,0.13788,0.0997,0.03818,True
image_06857.jpg,27,0.15111,0.09222,0.05889,True
image_06858.jpg,27,0.10899,0.101,0.00799,True
image_06859.jpg,27,0.14024,0.10062,0.03963,True
image_06860.jpg,27,0.15027,0.09993,0.05034,True
image_06861.jpg,27,0.12649,0.09307,0.03342,True
image_06862.jpg,27,0.11772,0.10317,0.01455,True
image_06863.jpg,27,0.14086,0.10392,0.03694,True
image_06865.jpg,27,0.11561,0.10245,0.01317,True
image_06866.jpg,27,0.13566,0.10372,0.03194,True
image_06867.jpg,27,0.11331,0.10916,0.00414,True
image_06869.jpg,27,0.10285,0.08852,0.01433,True
image_06870.jpg,27,0.13662,0.09854,0.03807,True
image_06872.jpg,27,0.12906,0.09034,0.03872,True
image_06873.jpg,27,0.17388,0.10262,0.07126,True
image_06874.jpg,27,0.13006,0.10453,0.02552,True
image_06875.jpg,27,0.10164,0.08888,0.01277,True
image_06876.jpg,27,0.10316,0.11235,-0.00919,False
image_06877.jpg,27,0.12385,0.09478,0.02907,True
image_06878.jpg,27,0.11258,0.09754,0.01504,True
image_06879.jpg,27,0.14831,0.10278,0.04553,True
image_06880.jpg,27,0.13301,0.09784,0.03517,True
image_06881.jpg,27,0.15682,0.10728,0.04954,True
image_06882.jpg,27,0.11641,0.10336,0.01305,True
image_06883.jpg,27,0.11582,0.10528,0.01054,True
image_06884.jpg,27,0.09243,0.08422,0.00821,True
image_06885.jpg,27,0.06506,0.08937,-0.02431,False
image_06886.jpg,27,0.15596,0.07991,0.07604,True
image_06888.jpg,27,0.15166,0.09938,0.05228,True
image_06889.jpg,27,0.1273,0.10782,0.01948,True
image_05212.jpg,28,0.12526,0.10394,0.02131,True
image_05213.jpg,28,0.17341,0.10931,0.0641,True
image_05215.jpg,28,0.13457,0.12705,0.00752,True
image_05216.jpg,28,0.15461,0.12736,0.02726,True
image_05217.jpg,28,0.16573,0.13716,0.02857,True
image_05218.jpg,28,0.15098,0.1276,0.02339,True
image_05219.jpg,28,0.14793,0.12367,0.02426,True
image_05220.jpg,28,0.18385,0.14626,0.0376,True
image_05221.jpg,28,0.14483,0.12595,0.01889,True
image_05222.jpg,28,0.14413,0.12577,0.01836,True
image_05223.jpg,28,0.13815,0.12455,0.0136,True
image_05224.jpg,28,0.15773,0.12222,0.0355,True
image_05225.jpg,28,0.15003,0.15249,-0.00246,False
image_05226.jpg,28,0.15185,0.13657,0.01528,True
image_05227.jpg,28,0.12474,0.14565,-0.02092,False
image_05228.jpg,28,0.16099,0.11712,0.04387,True
image_05229.jpg,28,0.13341,0.11834,0.01507,True
image_05231.jpg,28,0.13253,0.12182,0.01071,True
image_05232.jpg,28,0.13856,0.09381,0.04475,True
image_05233.jpg,28,0.14881,0.12134,0.02747,True
image_05234.jpg,28,0.15677,0.14572,0.01106,True
image_05235.jpg,28,0.10679,0.09296,0.01382,True
image_05236.jpg,28,0.16172,0.14662,0.0151,True
image_05237.jpg,28,0.18204,0.13687,0.04517,True
image_05238.jpg,28,0.11496,0.12622,-0.01126,False
image_05239.jpg,28,0.16981,0.11702,0.05279,True
image_05240.jpg,28,0.17032,0.15076,0.01956,True
image_05241.jpg,28,0.12853,0.10961,0.01892,True
image_05243.jpg,28,0.14144,0.10797,0.03347,True
image_05244.jpg,28,0.14567,0.10793,0.03774,True
image_05245.jpg,28,0.14471,0.14065,0.00406,True
image_05246.jpg,28,0.17832,0.12978,0.04855,True
image_05247.jpg,28,0.15487,0.14352,0.01135,True
image_05248.jpg,28,0.16035,0.14804,0.01231,True
image_05249.jpg,28,0.1399,0.14057,-0.00066,False
image_05250.jpg,28,0.16091,0.10521,0.05571,True
image_05251.jpg,28,0.12307,0.10272,0.02034,True
image_05252.jpg,28,0.15137,0.14378,0.00758,True
image_05254.jpg,28,0.14093,0.112,0.02893,True
image_05255.jpg,28,0.14213,0.10922,0.03292,True
image_05256.jpg,28,0.14945,0.12151,0.02794,True
image_05259.jpg,28,0.16059,0.12139,0.0392,True
image_05260.jpg,28,0.1633,0.1169,0.0464,True
image_05261.jpg,28,0.13228,0.10655,0.02572,True
image_05262.jpg,28,0.15759,0.09926,0.05833,True
image_05263.jpg,28,0.15935,0.13884,0.02052,True
image_05264.jpg,28,0.15348,0.10688,0.0466,True
image_05266.jpg,28,0.15534,0.1214,0.03394,True
image_05268.jpg,28,0.12545,0.15741,-0.03196,False
image_05269.jpg,28,0.16998,0.15117,0.01881,True
image_05271.jpg,28,0.17389,0.13699,0.0369,True
image_05273.jpg,28,0.18454,0.14681,0.03773,True
image_05274.jpg,28,0.20707,0.13511,0.07197,True
image_05275.jpg,28,0.1394,0.14121,-0.00181,False
image_05276.jpg,28,0.18357,0.15041,0.03316,True
image_04081.jpg,29,0.13955,0.14655,-0.007,False
image_04082.jpg,29,0.12685,0.13987,-0.01303,False
image_04084.jpg,29,0.12262,0.13187,-0.00925,False
image_04085.jpg,29,0.14437,0.10542,0.03895,True
image_04086.jpg,29,0.10864,0.11675,-0.00811,False
image_04087.jpg,29,0.13917,0.13339,0.00578,True
image_04088.jpg,29,0.13567,0.14999,-0.01433,False
image_04089.jpg,29,0.14544,0.14421,0.00123,True
image_04091.jpg,29,0.12274,0.13411,-0.01137,False
image_04092.jpg,29,0.11737,0.13613,-0.01876,False
image_04093.jpg,29,0.13815,0.15526,-0.0171,False
image_04094.jpg,29,0.13995,0.14688,-0.00693,False
image_04096.jpg,29,0.16518,0.13521,0.02996,True
image_04098.jpg,29,0.1413,0.15093,-0.00963,False
image_04100.jpg,29,0.15641,0.14306,0.01336,True
image_04101.jpg,29,0.13834,0.13531,0.00303,True
image_04102.jpg,29,0.13885,0.15181,-0.01295,False
image_04105.jpg,29,0.14302,0.14748,-0.00447,False
image_04106.jpg,29,0.13302,0.10691,0.02611,True
image_04107.jpg,29,0.16134,0.14315,0.01819,True
image_04109.jpg,29,0.11699,0.14578,-0.02878,False
image_04110.jpg,29,0.16012,0.16828,-0.00816,False
image_04111.jpg,29,0.15671,0.14074,0.01597,True
image_04113.jpg,29,0.12879,0.1403,-0.01151,False
image_04114.jpg,29,0.13303,0.15758,-0.02454,False
image_04115.jpg,29,0.1322,0.11355,0.01865,True
image_04117.jpg,29,0.15258,0.14234,0.01025,True
image_04118.jpg,29,0.15526,0.12229,0.03297,True
image_04119.jpg,29,0.15387,0.14202,0.01185,True
image_04120.jpg,29,0.15576,0.14717,0.00859,True
image_04121.jpg,29,0.13928,0.14689,-0.00761,False
image_04122.jpg,29,0.13715,0.1452,-0.00805,False
image_04123.jpg,29,0.12101,0.14048,-0.01947,False
image_04125.jpg,29,0.1562,0.13102,0.02519,True
image_04126.jpg,29,0.15195,0.1289,0.02305,True
image_04127.jpg,29,0.15313,0.14357,0.00956,True
image_04128.jpg,29,0.14087,0.14221,-0.00134,False
image_04129.jpg,29,0.16741,0.13275,0.03466,True
image_04130.jpg,29,0.13171,0.15193,-0.02022,False
image_04131.jpg,29,0.15599,0.15526,0.00073,True
image_04132.jpg,29,0.1699,0.14508,0.02482,True
image_04133.jpg,29,0.15792,0.15799,-7e-05,False
image_04134.jpg,29,0.13944,0.13862,0.00082,True
image_04135.jpg,29,0.15626,0.13291,0.02335,True
image_04136.jpg,29,0.16668,0.13958,0.0271,True
image_04138.jpg,29,0.16138,0.15373,0.00765,True
image_04139.jpg,29,0.14011,0.12752,0.0126,True
image_04140.jpg,29,0.13862,0.13282,0.0058,True
image_04141.jpg,29,0.14884,0.14473,0.00411,True
image_04144.jpg,29,0.12971,0.13157,-0.00187,False
image_04147.jpg,29,0.13756,0.15796,-0.0204,False
image_04148.jpg,29,0.13077,0.12592,0.00485,True
image_04149.jpg,29,0.13995,0.14737,-0.00741,False
image_04150.jpg,29,0.13678,0.13126,0.00552,True
image_04151.jpg,29,0.16665,0.14985,0.01679,True
image_04152.jpg,29,0.14533,0.14521,0.00012,True
image_04153.jpg,29,0.17053,0.13896,0.03157,True
image_04154.jpg,29,0.14623,0.12723,0.01901,True
image_04155.jpg,29,0.13517,0.12924,0.00593,True
image_04156.jpg,29,0.14897,0.12878,0.02019,True
image_04157.jpg,29,0.14028,0.14373,-0.00345,False
image_04158.jpg,29,0.14902,0.14123,0.0078,True
image_03460.jpg,30,0.13399,0.11602,0.01797,True
image_03461.jpg,30,0.14467,0.10603,0.03864,True
image_03462.jpg,30,0.13123,0.12468,0.00655,True
image_03463.jpg,30,0.14989,0.11547,0.03441,True
image_03465.jpg,30,0.12142,0.1097,0.01172,True
image_03468.jpg,30,0.15317,0.08558,0.06759,True
image_03470.jpg,30,0.1161,0.02582,0.09028,True
image_03472.jpg,30,0.18636,0.10742,0.07894,True
image_03473.jpg,30,0.07055,0.02887,0.04168,True
image_03474.jpg,30,0.12664,0.08372,0.04292,True
image_03476.jpg,30,0.13017,0.11199,0.01819,True
image_03477.jpg,30,0.11893,0.12435,-0.00542,False
image_03478.jpg,30,0.12704,0.0939,0.03315,True
image_03479.jpg,30,0.09487,0.09491,-5e-05,False
image_03480.jpg,30,0.12418,0.1028,0.02138,True
image_03483.jpg,30,0.13688,0.11362,0.02325,True
image_03486.jpg,30,0.12031,0.09635,0.02396,True
image_03490.jpg,30,0.14641,0.10775,0.03866,True
image_03491.jpg,30,0.11522,0.0921,0.02312,True
image_03492.jpg,30,0.16588,0.10186,0.06402,True
image_03493.jpg,30,0.11987,0.08942,0.03045,True
image_03494.jpg,30,0.14875,0.08955,0.0592,True
image_03495.jpg,30,0.17266,0.11186,0.0608,True
image_03496.jpg,30,0.13181,0.11042,0.02139,True
image_03497.jpg,30,0.09729,0.0376,0.05969,True
image_03498.jpg,30,0.12026,0.10355,0.01672,True
image_03499.jpg,30,0.14821,0.08892,0.05929,True
image_03500.jpg,30,0.10119,0.10417,-0.00298,False
image_03501.jpg,30,0.18217,0.10727,0.07489,True
image_03502.jpg,30,0.09987,0.05185,0.04802,True
image_03503.jpg,30,0.13625,0.05177,0.08448,True
image_03504.jpg,30,0.11989,0.07007,0.04982,True
image_03505.jpg,30,0.12205,0.062,0.06005,True
image_03507.jpg,30,0.12823,0.0982,0.03002,True
image_03508.jpg,30,0.08853,0.0488,0.03973,True
image_03511.jpg,30,0.09942,0.09185,0.00757,True
image_03513.jpg,30,0.13332,0.10288,0.03044,True
image_03514.jpg,30,0.13412,0.11566,0.01847,True
image_03515.jpg,30,0.1512,0.12258,0.02862,True
image_03516.jpg,30,0.16345,0.13316,0.03029,True
image_03517.jpg,30,0.13819,0.12673,0.01146,True
image_03518.jpg,30,0.11948,0.10063,0.01886,True
image_03519.jpg,30,0.13169,0.09773,0.03396,True
image_03520.jpg,30,0.15057,0.09422,0.05634,True
image_03521.jpg,30,0.11433,0.09251,0.02182,True
image_03522.jpg,30,0.13427,0.07783,0.05644,True
image_03523.jpg,30,0.15146,0.09982,0.05163,True
image_03524.jpg,30,0.15586,0.10565,0.05021,True
image_03525.jpg,30,0.12493,0.11531,0.00962,True
image_03526.jpg,30,0.13123,0.11963,0.0116,True
image_03527.jpg,30,0.12363,0.06521,0.05842,True
image_03529.jpg,30,0.15584,0.11928,0.03656,True
image_03532.jpg,30,0.124,0.07206,0.05194,True
image_03533.jpg,30,0.11667,0.07372,0.04295,True
image_03534.jpg,30,0.11738,0.06864,0.04874,True
image_03535.jpg,30,0.13641,0.07652,0.05989,True
image_03536.jpg,30,0.12068,0.09287,0.0278,True
image_03537.jpg,30,0.11796,0.11894,-0.00098,False
image_03539.jpg,30,0.1429,0.11483,0.02807,True
image_03540.jpg,30,0.12379,0.11643,0.00736,True
image_03543.jpg,30,0.12915,0.09406,0.03509,True
image_06890.jpg,31,0.12489,0.13225,-0.00736,False
image_06891.jpg,31,0.16519,0.08978,0.07541,True
image_06892.jpg,31,0.12292,0.12169,0.00123,True
image_06893.jpg,31,0.16257,0.1241,0.03847,True
image_06894.jpg,31,0.14771,0.13227,0.01544,True
image_06895.jpg,31,0.13822,0.12743,0.01078,True
image_06896.jpg,31,0.16251,0.12406,0.03845,True
image_06897.jpg,31,0.14754,0.08706,0.06048,True
image_06898.jpg,31,0.12806,0.11614,0.01193,True
image_06899.jpg,31,0.12993,0.11698,0.01295,True
image_06900.jpg,31,0.12488,0.11676,0.00812,True
image_06901.jpg,31,0.15484,0.09774,0.0571,True
image_06902.jpg,31,0.15583,0.11542,0.04041,True
image_06904.jpg,31,0.14524,0.13705,0.00819,True
image_06906.jpg,31,0.1265,0.13458,-0.00808,False
image_06907.jpg,31,0.1092,0.11392,-0.00471,False
image_06908.jpg,31,0.1441,0.1362,0.00791,True
image_06909.jpg,31,0.12556,0.13277,-0.00721,False
image_06910.jpg,31,0.12851,0.09874,0.02977,True
image_06911.jpg,31,0.14355,0.11099,0.03256,True
image_06912.jpg,31,0.14055,0.13712,0.00343,True
image_06913.jpg,31,0.09201,0.10739,-0.01538,False
image_06914.jpg,31,0.18358,0.14521,0.03837,True
image_06915.jpg,31,0.10216,0.11438,-0.01222,False
image_06916.jpg,31,0.15945,0.13172,0.02773,True
image_06917.jpg,31,0.11747,0.11346,0.004,True
image_06918.jpg,31,0.13644,0.13487,0.00158,True
image_06919.jpg,31,0.15015,0.1211,0.02905,True
image_06920.jpg,31,0.1811,0.11562,0.06548,True
image_06921.jpg,31,0.12539,0.13248,-0.00709,False
image_06922.jpg,31,0.12823,0.10526,0.02297,True
image_06923.jpg,31,0.16958,0.1303,0.03929,True
image_06924.jpg,31,0.14405,0.10318,0.04087,True
image_06925.jpg,31,0.1607,0.14126,0.01944,True
image_06926.jpg,31,0.13461,0.1218,0.01281,True
image_06927.jpg,31,0.16971,0.10588,0.06384,True
image_06928.jpg,31,0.17758,0.11768,0.0599,True
image_08065.jpg,31,0.15669,0.12326,0.03343,True
image_08066.jpg,31,0.17075,0.12093,0.04981,True
image_08068.jpg,31,0.17136,0.13222,0.03915,True
image_08069.jpg,31,0.16213,0.13141,0.03072,True
image_08071.jpg,31,0.12809,0.11819,0.0099,True
image_08072.jpg,31,0.18252,0.13901,0.0435,True
image_08073.jpg,31,0.14779,0.11592,0.03187,True
image_08074.jpg,31,0.13252,0.11429,0.01823,True
image_08075.jpg,31,0.14955,0.12158,0.02797,True
image_08076.jpg,31,0.13471,0.12118,0.01353,True
image_08077.jpg,31,0.16105,0.12123,0.03982,True
image_05585.jpg,32,0.10743,0.1124,-0.00498,False
image_05586.jpg,32,0.11433,0.08057,0.03376,True
image_05587.jpg,32,0.13978,0.1177,0.02208,True
image_05588.jpg,32,0.1252,0.112,0.0132,True
image_05589.jpg,32,0.1128,0.09222,0.02058,True
image_05590.jpg,32,0.14563,0.10001,0.04562,True
image_05593.jpg,32,0.13268,0.11655,0.01613,True
image_05594.jpg,32,0.09975,0.06446,0.03529,True
image_05596.jpg,32,0.09463,0.10279,-0.00816,False
image_05597.jpg,32,0.13231,0.10847,0.02384,True
image_05599.jpg,32,0.12023,0.09645,0.02378,True
image_05600.jpg,32,0.13176,0.11045,0.02131,True
image_05601.jpg,32,0.14654,0.11964,0.0269,True
image_05603.jpg,32,0.11191,0.10191,0.01,True
image_05604.jpg,32,0.13299,0.11069,0.0223,True
image_05605.jpg,32,0.11538,0.107,0.00838,True
image_05606.jpg,32,0.13496,0.10633,0.02862,True
image_05607.jpg,32,0.11181,0.10635,0.00547,True
image_05608.jpg,32,0.13448,0.10825,0.02622,True
image_05609.jpg,32,0.10573,0.10489,0.00084,True
image_05611.jpg,32,0.15694,0.13175,0.02519,True
image_05612.jpg,32,0.16473,0.11513,0.04961,True
image_05613.jpg,32,0.12938,0.09577,0.03362,True
image_05616.jpg,32,0.10166,0.12649,-0.02483,False
image_05617.jpg,32,0.12463,0.10645,0.01818,True
image_05618.jpg,32,0.12173,0.11051,0.01122,True
image_05619.jpg,32,0.1089,0.11428,-0.00538,False
image_05620.jpg,32,0.1311,0.07216,0.05894,True
image_05621.jpg,32,0.11036,0.09051,0.01985,True
image_05622.jpg,32,0.1485,0.12215,0.02635,True
image_05623.jpg,32,0.13815,0.10411,0.03404,True
